utente,tentativi,minuti,illecito
975685,5,980,1
763080,1,154,0
991342,2,196,0
414141,1,158,0
 30502,1,192,0
124173,2,161,0
477394,1,190,0
929614,2,1004,1
509404,1,168,0
182903,1,140,0
568182,3,200,0
655462,1,189,0
697547,1,221,0
905581,1,150,0
274106,2,212,0
369128,2,179,0
566387,1,165,0
352478,1,186,0
633887,1,170,0
611884,1,177,0
275208,1,181,0
548710,1,182,0
264056,1,150,0
786195,1,163,0
599343,1,158,0
148568,1,150,0
408150,1,173,0
596729,1,168,0
967181,1,178,0
716968,1,158,0
297775,1,244,0
 54698,1,162,0
498751,1,170,0
709666,1,194,0
266555,4,934,1
118146,1,213,0
765946,2,176,0
202427,1,587,1
 83720,1,151,0
659413,1,196,0
184750,1,168,0
936684,2,161,0
517712,1,605,1
433888,1,198,0
917765,2,190,0
240498,1,193,0
422493,2,178,0
366680,1,150,0
808793,2,201,0
591406,1,156,0
531760,1,181,0
140149,1,176,0
996494,2,155,0
475748,1,167,0
847314,7,594,1
838826,1,189,0
145310,1,180,0
217417,1,192,0
874907,1,193,0
560259,4,160,0
620742,2,187,0
514390,1,201,0
 30502,2,983,1
344209,1,165,0
790193,3,146,0
281482,2,195,0
961138,1,160,0
692461,1,154,0
783875,1,145,0
202433,1,157,0
 53473,1,201,0
 72143,1,138,0
247094,1,155,0
270669,2,174,0
833943,1,167,0
218428,1,145,0
285013,1,191,0
764481,1,178,0
541906,1,177,0
626375,1,193,0
637897,1,162,0
895234,1,173,0
397511,2,161,0
486969,2,216,0
427078,1,181,0
920051,1,172,0
357158,1,187,0
513980,2,199,0
478326,1,184,0
574683,1,199,0
238837,3,160,0
622448,2,180,0
477075,1,179,0
 65689,1,162,0
 83720,4,615,1
697915,1,145,0
541362,1,201,0
504896,2,201,0
329229,2,185,0
109374,1,162,0
732911,1,168,0
808793,1,184,0
135553,1,130,0
405287,2,184,0
919550,1,176,0
746522,1,195,0
 13294,1,181,0
808736,5,575,1
609332,3,169,0
822250,1,171,0
381617,2,181,0
670715,2,168,0
647539,1,154,0
115253,1,190,0
285404,2,193,0
201809,1,186,0
862614,1,185,0
726296,1,159,0
931686,1,219,0
990221,1,141,0
110425,1,183,0
258314,1,171,0
857672,2,210,0
361300,3,951,1
774193,1,191,0
526345,1,158,0
397350,1,154,0
808793,2,191,0
911696,3,126,0
314008,1,222,0
201809,1,118,0
487097,1,166,0
176555,1,123,0
915502,1,190,0
343524,2,207,0
  6898,1,155,0
607644,1,154,0
 16731,1,169,0
153569,1,164,0
765678,1,169,0
363309,1,173,0
260567,1,192,0
115253,1,204,0
363309,2,138,0
723681,1,205,0
409733,3,192,0
386068,1,182,0
329714,1,157,0
832391,1,187,0
189142,1,195,0
858931,4,598,1
185821,1,209,0
781036,1,211,0
578064,3,178,0
199910,1,166,0
921361,1,169,0
884797,1,163,0
928685,1,180,0
920836,1,190,0
  2206,1,116,0
885643,1,197,0
833943,1,143,0
661538,1,174,0
345700,4,168,0
792278,1,181,0
330662,1,171,0
571187,1,138,0
 68728,1,148,0
261858,1,186,0
867409,1,172,0
995048,1,183,0
779097,1,180,0
254056,1,193,0
457551,1,188,0
281128,4,938,1
636692,2,159,0
205806,1,190,0
614149,1,196,0
350623,1,168,0
151388,1,194,0
943663,3,152,0
935848,1,215,0
525866,1,204,0
182903,3,228,0
 36819,1,176,0
826515,1,212,0
774235,1,159,0
809368,2,591,1
750408,1,215,0
176555,1,164,0
966771,1,193,0
470688,1,152,0
226480,1,183,0
741236,1,181,0
196677,1,166,0
310105,1,176,0
499189,1,171,0
417718,1,208,0
759777,1,207,0
 53395,3,949,1
575042,1,159,0
496148,2,157,0
 87808,1,198,0
936363,1,152,0
122805,1,180,0
208375,1,620,1
937346,1,204,0
735045,1,164,0
236023,2,968,1
490293,2,951,1
905052,1,188,0
831035,1,154,0
423441,1,169,0
188288,1,154,0
878870,1,151,0
127955,1,173,0
271116,3,185,0
494896,1,164,0
607189,2,182,0
463135,5,943,1
298042,7,957,1
310105,1,167,0
200021,2,179,0
341653,1,193,0
544580,1,188,0
307999,1,193,0
784423,1,207,0
719813,1,166,0
952140,1,194,0
353065,3,174,0
809419,1,591,1
687749,1,177,0
637524,2,199,0
527704,1,189,0
583055,1,167,0
845640,1,190,0
400336,1,181,0
359649,1,172,0
711415,1,191,0
892268,1,152,0
 76137,1,174,0
449638,1,186,0
777781,4,144,0
308871,1,149,0
781036,1,161,0
576636,2,180,0
108379,3,159,0
551085,1,180,0
294236,2,156,0
439728,1,200,0
904920,1,148,0
505088,1,165,0
 30434,1,202,0
995594,1,170,0
661143,1,189,0
667462,1,145,0
449638,1,209,0
401151,1,212,0
439728,1,187,0
269912,1,197,0
527704,1,166,0
583272,1,200,0
893225,1,180,0
637084,1,185,0
717091,1,147,0
578064,3,641,1
324712,1,230,0
452393,1,182,0
575042,1,194,0
355546,2,197,0
156420,1,183,0
 34179,1,187,0
728553,1,169,0
741620,1,628,1
 64814,1,199,0
106121,1,200,0
883509,2,592,1
514390,1,183,0
373535,1,157,0
299516,1,162,0
 67014,1,163,0
463486,1,171,0
659413,1,607,1
403802,2,203,0
 57766,1,164,0
181195,1,150,0
  1007,1,185,0
198561,1,139,0
955548,3,180,0
375816,1,187,0
883124,1,186,0
 85298,2,174,0
377090,2,573,1
996494,1,171,0
 44090,1,190,0
920051,1,220,0
965284,1,167,0
423359,1,183,0
297581,1,171,0
156712,1,177,0
 74918,1,153,0
832243,1,172,0
732135,1,193,0
105631,2,158,0
990208,1,176,0
760713,1,189,0
785839,1,168,0
  1007,1,187,0
708317,1,176,0
138458,2,197,0
591406,1,203,0
848851,2,189,0
184750,2,190,0
878941,1,143,0
103640,1,159,0
330653,1,192,0
762828,8,973,1
255962,1,184,0
881722,2,178,0
448824,1,168,0
777781,1,192,0
786805,1,156,0
297775,1,203,0
219529,1,194,0
305908,2,170,0
414389,1,186,0
208375,3,181,0
996077,1,190,0
970415,2,172,0
656527,1,164,0
667462,3,174,0
127348,1,214,0
401490,2,177,0
 40694,1,154,0
227446,1,173,0
312192,1,187,0
189142,1,172,0
 93752,1,151,0
144552,1,155,0
880521,1,234,0
972541,1,160,0
719813,1,160,0
506022,2,182,0
753004,1,176,0
  3027,2,166,0
778522,1,192,0
 24623,1,204,0
345700,1,168,0
932849,1,200,0
 24462,2,171,0
 76495,1,158,0
359521,2,177,0
622448,1,229,0
205806,1,180,0
 22246,2,173,0
416444,1,183,0
 74918,1,162,0
207368,2,160,0
798997,1,202,0
989875,1,1012,1
870087,1,163,0
202433,2,201,0
629341,1,177,0
 76073,1,150,0
992138,1,150,0
700179,1,170,0
996601,1,205,0
971631,1,152,0
661237,2,224,0
778824,1,205,0
408150,1,131,0
942654,1,153,0
609332,3,575,1
769862,1,139,0
295276,1,174,0
693362,2,170,0
131603,1,179,0
217992,1,193,0
533251,1,209,0
 52680,1,198,0
510928,1,174,0
310105,1,174,0
108401,1,174,0
717462,1,174,0
707790,3,181,0
974898,1,184,0
591406,2,183,0
 93361,2,199,0
231198,1,151,0
449638,3,569,1
510928,2,189,0
184002,3,598,1
746498,1,147,0
445760,1,159,0
543624,1,182,0
677815,1,199,0
382874,1,191,0
 24987,1,142,0
829693,1,172,0
292481,2,166,0
427078,2,601,1
361300,1,205,0
486872,1,179,0
574701,1,213,0
521774,1,198,0
293866,1,176,0
614149,1,203,0
  8520,1,190,0
120984,1,179,0
550778,1,186,0
975685,2,168,0
260567,1,123,0
171731,2,978,1
365851,1,625,1
779097,1,208,0
533933,1,179,0
913328,1,177,0
903398,1,212,0
546004,5,597,1
 11953,3,172,0
895170,1,203,0
 11222,1,189,0
140497,5,941,1
471975,1,205,0
990208,5,965,1
110386,1,201,0
746261,1,169,0
795499,1,149,0
667462,1,585,1
661143,1,170,0
105631,2,175,0
338686,1,194,0
280337,1,181,0
539296,2,153,0
406961,1,161,0
 72015,1,179,0
452893,1,157,0
632495,2,199,0
836518,1,166,0
299513,1,180,0
710346,2,219,0
477394,1,150,0
484384,1,208,0
734469,2,189,0
271116,1,216,0
745743,1,187,0
475463,2,224,0
975685,1,171,0
958077,2,204,0
962600,1,203,0
620137,1,167,0
 19582,1,199,0
266008,1,164,0
472492,2,205,0
910186,1,932,1
929614,1,170,0
310080,2,162,0
647539,1,150,0
124188,2,192,0
310043,1,149,0
912232,1,171,0
620742,1,170,0
627184,2,178,0
247475,1,192,0
704404,4,181,0
448824,1,169,0
 48797,1,175,0
981361,1,171,0
786805,1,177,0
490293,1,145,0
804878,1,164,0
171731,2,176,0
845640,4,597,1
104764,1,157,0
296701,1,192,0
943663,1,154,0
577752,2,930,1
 44090,1,202,0
712588,2,171,0
972541,2,182,0
 31239,1,185,0
119422,3,926,1
781090,1,193,0
401151,1,201,0
611513,1,169,0
263350,2,195,0
614830,1,210,0
 28174,2,166,0
170896,1,178,0
 20650,1,125,0
446181,1,982,1
710392,2,203,0
482396,1,169,0
238937,2,163,0
364511,2,1003,1
732135,2,191,0
375748,1,168,0
 28174,1,191,0
996494,1,198,0
995048,1,170,0
697947,1,212,0
 27439,2,202,0
  8615,1,171,0
615561,1,207,0
574683,4,117,0
827189,2,954,1
127150,1,190,0
 46870,2,175,0
 11953,2,200,0
 42973,2,186,0
810427,1,215,0
610926,1,180,0
706894,1,197,0
224309,1,144,0
686836,1,157,0
193737,1,191,0
323128,1,172,0
786322,2,167,0
892843,2,162,0
491846,3,580,1
209909,1,159,0
328747,1,189,0
120984,1,193,0
803140,1,606,1
 21991,1,190,0
226480,1,140,0
266205,1,177,0
514390,1,182,0
145310,3,181,0
205806,1,161,0
201670,2,194,0
548783,2,211,0
831035,1,182,0
288891,1,169,0
955408,1,196,0
709666,2,610,1
679182,2,195,0
900749,1,175,0
504206,1,161,0
371134,1,207,0
 43567,1,573,1
  8346,1,185,0
371439,1,166,0
243969,1,194,0
329714,1,980,1
641586,1,145,0
875233,1,182,0
134559,1,172,0
213862,1,184,0
915823,2,204,0
577299,1,163,0
 73005,1,173,0
284057,1,974,1
996956,1,202,0
731220,1,178,0
292731,1,592,1
348505,2,194,0
957261,1,199,0
663376,2,150,0
746522,1,144,0
368036,1,166,0
662380,3,200,0
876816,1,198,0
255842,1,166,0
800221,2,185,0
742756,2,153,0
177639,1,191,0
584337,6,567,1
276591,1,177,0
745206,1,178,0
661143,1,193,0
568182,1,169,0
210558,2,169,0
504896,1,224,0
397350,1,189,0
663430,1,162,0
911666,1,197,0
386156,1,174,0
703224,1,162,0
109832,2,198,0
687923,1,200,0
799062,2,179,0
828006,1,189,0
940031,1,152,0
596420,2,162,0
113247,1,202,0
366680,1,144,0
135553,1,155,0
143702,2,212,0
940031,2,174,0
 63626,1,206,0
637084,1,156,0
 52542,1,187,0
 58982,7,962,1
296370,1,166,0
208530,1,177,0
292481,1,175,0
201670,3,567,1
405544,1,197,0
138966,1,201,0
170294,1,188,0
792134,1,179,0
969308,2,183,0
182957,1,195,0
 72753,1,178,0
792278,1,222,0
329714,1,202,0
878881,1,162,0
210558,1,191,0
 52032,1,149,0
170294,1,580,1
575042,1,177,0
706426,5,558,1
210558,1,204,0
664531,1,171,0
681848,1,175,0
767961,3,180,0
177639,1,163,0
167355,2,181,0
487097,1,176,0
421361,3,594,1
546004,1,196,0
394675,1,151,0
702098,1,197,0
502540,1,187,0
234186,1,159,0
241621,1,173,0
290312,2,208,0
456679,1,165,0
446181,1,156,0
472662,1,164,0
502776,2,139,0
513156,1,578,1
729136,1,154,0
932772,1,150,0
795025,1,183,0
589478,5,592,1
397719,1,207,0
 70511,1,156,0
  1968,1,205,0
405287,2,178,0
795025,1,167,0
990221,1,177,0
182903,1,171,0
248166,5,593,1
128865,1,132,0
453012,1,149,0
335779,1,181,0
440381,1,182,0
964587,1,177,0
 75796,1,171,0
499884,1,163,0
541208,2,195,0
 33719,2,173,0
859699,1,205,0
263367,2,190,0
 44090,1,193,0
667462,1,173,0
806475,3,985,1
  3027,1,186,0
281573,1,153,0
581194,1,171,0
607644,1,163,0
277192,1,190,0
804693,1,194,0
685798,1,178,0
475748,1,203,0
823581,1,975,1
926235,2,558,1
680974,1,178,0
649854,1,194,0
440381,1,190,0
741141,2,169,0
120984,1,193,0
410302,1,222,0
130578,1,178,0
116323,2,153,0
784736,1,167,0
 84939,1,185,0
140721,2,153,0
802520,2,630,1
553822,1,150,0
647044,1,153,0
114099,1,184,0
731115,2,186,0
360509,1,183,0
928685,1,155,0
715419,1,926,1
806693,1,177,0
800383,1,177,0
903994,1,227,0
514390,1,187,0
793526,1,148,0
957476,1,160,0
649854,1,168,0
766200,1,172,0
284845,1,200,0
874907,1,181,0
107282,2,140,0
118146,1,179,0
219217,1,220,0
912260,1,184,0
484384,2,165,0
871208,1,219,0
655462,1,181,0
360498,1,199,0
688658,1,151,0
946879,1,203,0
106121,1,141,0
417718,2,205,0
123352,2,189,0
530985,1,181,0
905584,1,193,0
719813,1,187,0
373535,1,197,0
802520,1,146,0
329977,3,160,0
468924,1,176,0
267903,1,190,0
990221,2,202,0
480289,1,171,0
265845,1,182,0
 76495,2,209,0
 97996,1,166,0
808744,1,148,0
543226,2,178,0
206066,1,188,0
263042,1,176,0
  9383,2,219,0
721885,1,170,0
430262,1,179,0
859699,1,966,1
146535,1,180,0
207368,1,175,0
 87338,1,188,0
895170,1,203,0
858931,1,164,0
973135,1,211,0
985469,1,189,0
263367,1,183,0
873029,3,986,1
533317,1,151,0
 72385,1,194,0
572961,1,226,0
812756,2,201,0
 89259,1,592,1
448238,1,143,0
794194,3,153,0
  2691,1,150,0
880507,1,156,0
227446,1,205,0
995048,1,200,0
639954,1,142,0
263350,2,178,0
127898,2,939,1
544580,1,228,0
189234,1,173,0
766131,3,171,0
124472,1,158,0
267281,1,576,1
193342,2,200,0
284057,1,153,0
995860,1,145,0
263540,1,182,0
965284,2,138,0
401151,1,168,0
477011,1,189,0
900749,1,210,0
777467,1,177,0
969735,1,199,0
 87338,1,180,0
838034,1,951,1
776746,1,176,0
857672,1,165,0
 20650,1,153,0
403802,2,185,0
329714,2,182,0
253194,2,193,0
951017,1,183,0
306576,1,155,0
543226,1,218,0
288315,2,165,0
881169,1,187,0
454474,1,184,0
 53395,1,188,0
878971,1,172,0
167505,1,176,0
982866,1,971,1
826515,1,185,0
288955,2,182,0
118146,2,974,1
566387,3,601,1
580658,1,173,0
 52154,1,174,0
260590,1,202,0
357361,2,168,0
831035,1,200,0
  5719,1,186,0
819926,1,177,0
964587,1,205,0
 36733,1,203,0
913673,1,179,0
778824,1,166,0
109437,1,938,1
246838,2,191,0
336239,1,198,0
 37055,1,979,1
567861,2,955,1
620742,1,161,0
474431,1,172,0
770791,1,155,0
990208,1,211,0
479402,1,211,0
933895,3,611,1
974668,2,159,0
452393,1,121,0
263540,1,180,0
449638,1,189,0
284845,1,988,1
717091,2,173,0
416444,1,962,1
873029,1,171,0
709666,1,158,0
 46870,2,194,0
555912,2,976,1
452022,1,173,0
977345,1,150,0
330332,2,168,0
344564,1,135,0
741141,1,152,0
504206,2,163,0
628097,1,581,1
 84939,1,173,0
351783,1,177,0
774235,1,172,0
765946,1,169,0
668309,1,160,0
517943,1,210,0
512219,1,157,0
397995,1,201,0
274374,1,184,0
485287,1,184,0
950385,3,165,0
340407,1,182,0
284438,1,181,0
951017,1,173,0
957476,1,186,0
793526,1,172,0
589240,2,204,0
189585,1,144,0
343524,1,183,0
123532,1,180,0
255842,1,207,0
609332,2,189,0
410302,2,180,0
 68121,1,196,0
 89037,2,197,0
475831,1,178,0
526187,1,183,0
188288,1,182,0
165103,1,170,0
870211,1,199,0
951017,1,178,0
821221,1,190,0
  8520,1,160,0
673205,1,181,0
547374,4,937,1
219529,1,185,0
866780,1,194,0
662380,2,144,0
518427,2,936,1
491970,1,180,0
904920,1,192,0
645713,1,145,0
912260,2,167,0
395509,1,173,0
395509,1,138,0
127955,1,192,0
305908,1,194,0
263042,1,195,0
890490,2,198,0
802678,2,191,0
878870,1,181,0
911988,1,181,0
827581,1,166,0
832391,1,175,0
911988,1,168,0
135666,1,151,0
 76109,1,191,0
782557,1,158,0
607189,3,142,0
352478,1,183,0
977219,1,156,0
709967,2,202,0
 71329,1,183,0
995048,1,192,0
920275,1,168,0
611404,1,185,0
856063,2,153,0
821221,1,176,0
550611,1,183,0
765476,1,186,0
582875,2,173,0
394748,1,173,0
165103,1,174,0
 91896,3,172,0
315248,1,157,0
680974,1,178,0
625717,4,982,1
829693,1,200,0
329229,1,575,1
637084,2,208,0
877491,2,178,0
 73259,3,968,1
  6211,1,170,0
734194,1,186,0
296370,1,213,0
232127,1,162,0
769488,1,148,0
298433,2,149,0
184750,1,166,0
910093,1,155,0
439242,1,188,0
940857,1,167,0
502273,1,146,0
808411,1,170,0
235550,1,209,0
213862,1,177,0
541208,1,178,0
913328,1,212,0
 70511,2,217,0
208530,1,916,1
297332,1,151,0
907440,2,192,0
230141,1,195,0
329712,1,151,0
729525,1,206,0
928685,1,197,0
281079,1,154,0
937322,2,187,0
974668,1,193,0
662418,2,203,0
780112,1,197,0
369128,1,187,0
284684,1,175,0
  6898,2,188,0
116707,2,179,0
357361,1,173,0
341477,1,184,0
957476,2,177,0
433450,1,184,0
491970,1,147,0
644879,1,173,0
554511,2,592,1
899733,1,172,0
176555,2,171,0
904225,2,200,0
471975,1,182,0
937915,2,153,0
717091,1,161,0
584337,11,604,1
680974,1,186,0
767378,1,612,1
737563,1,185,0
707699,1,194,0
932849,1,176,0
625978,1,154,0
395341,1,178,0
512910,1,156,0
830973,1,205,0
266205,2,162,0
 74108,2,169,0
854576,1,565,1
168124,2,159,0
 73005,1,180,0
296370,1,202,0
905052,1,173,0
678058,1,140,0
362810,1,214,0
 24258,1,214,0
123352,1,178,0
521313,2,173,0
889804,1,227,0
 43567,1,179,0
688726,1,216,0
737939,1,573,1
961138,2,602,1
343822,2,156,0
873029,1,161,0
182008,1,179,0
909571,2,180,0
565160,1,175,0
946516,6,578,1
213832,1,193,0
284122,1,183,0
430262,2,174,0
778637,1,195,0
712776,1,176,0
891526,1,180,0
544925,1,208,0
495316,1,175,0
749316,1,199,0
909228,2,141,0
766200,1,176,0
777467,2,146,0
417718,2,185,0
379092,2,198,0
947771,5,989,1
784653,1,948,1
637897,2,181,0
915502,2,201,0
213832,1,174,0
134559,2,184,0
816746,1,197,0
735045,1,191,0
276591,1,194,0
201656,1,180,0
108401,1,161,0
611404,1,182,0
951017,1,148,0
655462,1,190,0
 52542,1,208,0
431780,1,185,0
911666,1,168,0
417294,1,224,0
715648,3,193,0
261735,1,171,0
696634,1,205,0
207368,1,180,0
266615,3,567,1
314008,1,162,0
905552,2,158,0
347789,2,185,0
 42973,2,192,0
560532,1,199,0
937322,1,231,0
141897,2,183,0
189142,1,211,0
697915,1,168,0
209874,1,190,0
475748,1,965,1
 73861,1,972,1
674871,1,193,0
880068,1,212,0
976650,1,187,0
504896,1,944,1
953548,2,150,0
263198,1,162,0
673205,1,200,0
 97510,1,163,0
184261,1,178,0
160470,3,154,0
821221,1,195,0
687982,1,176,0
996494,1,195,0
475463,1,934,1
677815,1,149,0
731115,2,971,1
735852,1,171,0
787334,1,166,0
 72385,7,936,1
687749,1,183,0
905964,1,587,1
122267,1,188,0
498978,1,198,0
955548,1,220,0
903398,1,174,0
362752,1,194,0
806693,1,191,0
932913,1,192,0
886129,1,172,0
193898,1,605,1
995048,1,143,0
197392,1,184,0
618114,1,200,0
695262,1,207,0
261858,1,207,0
723681,1,178,0
297332,1,225,0
486872,1,180,0
760713,1,130,0
514390,1,170,0
303301,1,186,0
579973,2,177,0
351172,1,205,0
687923,1,178,0
205795,2,167,0
624552,1,184,0
376115,1,179,0
911666,1,149,0
310043,2,155,0
510443,1,174,0
317241,1,191,0
 68121,2,183,0
 18077,1,163,0
 58538,1,182,0
243969,1,958,1
895078,2,199,0
849811,1,158,0
 66548,1,174,0
995860,1,165,0
 48797,1,127,0
254781,1,163,0
681848,1,207,0
346437,1,215,0
109832,1,177,0
697970,1,150,0
996026,1,191,0
350421,1,176,0
737355,1,159,0
630310,1,167,0
700832,1,179,0
 97510,1,153,0
698168,1,194,0
952794,1,166,0
453012,2,173,0
268513,1,174,0
 30502,1,203,0
751487,1,201,0
369601,1,156,0
147792,1,185,0
609332,1,173,0
823135,1,151,0
604067,1,183,0
341110,1,215,0
862614,1,190,0
404609,1,192,0
663376,1,177,0
905584,3,168,0
383143,1,584,1
335779,1,615,1
892335,2,206,0
 91896,1,193,0
 72015,1,220,0
974494,1,180,0
346437,1,183,0
745180,1,215,0
110386,1,131,0
675209,1,918,1
740778,1,187,0
125107,2,170,0
197392,1,174,0
808089,1,184,0
707790,2,211,0
533635,1,206,0
785596,1,152,0
193737,1,205,0
574683,1,162,0
500531,1,179,0
 87808,1,166,0
629199,1,198,0
455948,1,163,0
348505,2,172,0
829693,1,143,0
780112,1,188,0
435564,3,199,0
128865,3,175,0
343822,1,181,0
673205,1,187,0
595212,1,168,0
182903,1,202,0
569102,1,181,0
836518,1,206,0
 20650,1,163,0
474236,1,178,0
538175,1,171,0
715419,1,198,0
229629,2,161,0
659413,1,207,0
725082,2,174,0
472662,1,199,0
845952,1,178,0
361626,1,183,0
746261,1,191,0
218063,1,185,0
750408,1,587,1
853154,2,149,0
583272,1,159,0
 11222,1,174,0
207068,1,191,0
940031,1,163,0
590664,1,181,0
818779,1,195,0
767961,1,155,0
226964,1,172,0
 70511,1,185,0
284845,2,152,0
750408,1,168,0
741620,1,211,0
 22137,1,180,0
343822,2,157,0
677815,3,190,0
509404,1,180,0
783875,1,174,0
 31239,1,167,0
422493,1,195,0
726296,1,192,0
705880,4,197,0
335475,2,150,0
521313,1,923,1
895234,1,155,0
707102,3,631,1
 87338,1,172,0
395703,1,597,1
252935,2,184,0
335779,1,204,0
952794,2,130,0
708317,1,221,0
838244,1,201,0
298042,1,203,0
751487,2,182,0
650742,1,186,0
744785,1,143,0
936966,1,190,0
696906,1,189,0
745180,2,949,1
520790,3,221,0
802520,1,207,0
404609,1,929,1
990208,2,183,0
258314,1,158,0
721885,1,161,0
 72526,1,187,0
140497,1,158,0
235550,1,613,1
704404,1,161,0
990208,1,193,0
 23290,1,213,0
337153,1,208,0
534036,2,195,0
990301,2,216,0
 45611,2,618,1
293866,1,200,0
143702,1,161,0
981214,1,192,0
355546,14,603,1
593193,2,190,0
586100,1,175,0
213774,1,181,0
 69469,1,156,0
900520,1,176,0
551085,4,198,0
745238,3,154,0
559038,1,171,0
717091,1,137,0
312192,2,161,0
254439,3,950,1
379092,1,222,0
369124,1,174,0
224388,1,169,0
778637,1,182,0
 67014,1,187,0
472426,1,163,0
 85294,2,167,0
219529,1,198,0
208227,1,169,0
156712,2,583,1
998342,1,154,0
673283,1,210,0
237393,1,184,0
875233,1,173,0
368131,1,600,1
996026,3,582,1
336632,2,204,0
668309,1,170,0
555912,1,180,0
175597,2,171,0
274106,1,164,0
832243,1,189,0
184043,1,199,0
718745,1,134,0
120365,1,189,0
115766,1,127,0
857672,2,195,0
286609,1,193,0
401804,1,157,0
614149,1,206,0
352492,1,196,0
 78204,1,154,0
468924,1,195,0
243969,3,958,1
305908,1,192,0
267903,1,182,0
490182,1,187,0
115766,1,183,0
119910,1,203,0
347789,1,189,0
615398,1,202,0
184392,1,175,0
472662,1,173,0
  7272,1,192,0
472662,1,165,0
747048,1,202,0
943225,1,183,0
353278,1,198,0
798997,2,188,0
368131,1,146,0
957476,1,174,0
162556,1,207,0
803488,3,174,0
530420,1,587,1
323128,1,184,0
130567,1,200,0
611513,1,210,0
284845,1,219,0
307515,1,168,0
353065,1,176,0
993470,2,165,0
 72385,1,184,0
336632,1,171,0
238734,2,151,0
842899,1,195,0
248478,1,204,0
 63943,3,569,1
753202,2,171,0
863101,1,181,0
668309,1,181,0
749628,1,158,0
778522,1,176,0
559038,1,603,1
710392,1,220,0
705931,1,149,0
453012,3,964,1
369128,1,197,0
955199,2,605,1
792693,1,174,0
872674,1,185,0
920051,1,173,0
892268,2,173,0
577299,1,169,0
   557,2,177,0
952989,3,951,1
674871,1,164,0
220699,1,203,0
 54698,3,582,1
487097,2,179,0
362752,2,201,0
 71051,1,210,0
230141,5,955,1
129025,1,189,0
976967,1,214,0
697948,1,212,0
 85294,1,169,0
739419,1,134,0
932849,1,173,0
472662,1,140,0
642406,2,190,0
298652,1,191,0
364511,1,137,0
115256,1,194,0
490293,6,939,1
530985,1,213,0
637142,1,176,0
663430,1,170,0
874251,3,587,1
254781,1,195,0
317241,1,161,0
691768,1,954,1
972541,1,169,0
769488,1,178,0
382434,1,146,0
793601,1,195,0
520790,2,157,0
329229,3,217,0
284438,1,173,0
297775,1,176,0
651161,1,207,0
303301,1,156,0
525866,1,162,0
653774,1,173,0
350421,1,184,0
620137,1,185,0
442377,1,185,0
115253,1,178,0
672897,1,153,0
662380,1,184,0
854058,1,166,0
221272,4,956,1
955199,1,189,0
873148,1,235,0
307515,1,179,0
391652,1,166,0
611404,1,190,0
113247,1,171,0
 11188,2,149,0
355546,1,185,0
330332,1,158,0
490182,1,171,0
599343,1,183,0
 69469,1,141,0
749628,1,166,0
 43567,1,160,0
357361,1,183,0
889804,1,151,0
709967,1,158,0
 69469,1,164,0
661143,3,174,0
969735,1,144,0
475831,1,216,0
785781,1,146,0
213862,3,611,1
466272,1,208,0
688658,2,165,0
170896,1,601,1
604067,4,602,1
 27439,1,167,0
475463,1,171,0
224309,1,178,0
295288,1,588,1
153569,1,171,0
534232,1,162,0
403830,1,186,0
681848,1,180,0
554985,1,183,0
859166,2,209,0
208375,1,209,0
300201,1,170,0
873029,1,197,0
546004,1,174,0
566387,3,214,0
498751,1,206,0
731220,1,150,0
845774,1,171,0
330653,1,146,0
765946,2,215,0
867409,1,160,0
508193,1,183,0
797636,1,204,0
477011,1,169,0
233530,1,213,0
838244,1,564,1
360509,1,155,0
281573,1,173,0
806475,1,163,0
401256,1,148,0
809781,1,191,0
371134,1,193,0
806693,1,201,0
737563,1,180,0
883124,1,203,0
351252,1,139,0
 20650,2,169,0
862244,2,170,0
525389,1,163,0
681063,1,191,0
665680,1,209,0
690843,3,155,0
440381,1,182,0
873029,3,155,0
383143,1,188,0
781036,1,194,0
741141,1,162,0
330332,1,201,0
515719,1,177,0
  9960,1,186,0
682814,2,608,1
631264,2,128,0
965284,3,989,1
352492,3,962,1
909960,1,156,0
221272,1,194,0
630525,1,200,0
